         Dat/Zeit;  Wind;Rotor;Leistung;Azimut;   Prod. 1;   Prod. 2;BtrStd 1;BtrStd 2;Gen1-;Lager;Außen;GetrT; Status;Spann;Spann;Spann;Strom-;Strom-;Strom-;CosPh;    Abgabe;     Bezug;  KH-Zähl1;  KH-Zähl2;  KH-DigiE;  KH-DigiI;  KH-Ana-1;  KH-Ana-2;  KH-Ana-3;  KH-Ana-4
28.02.2016, 23:20;4,9;10;172,6;34,5;33945749;1772739;49765;45573;11,4;49,7;4;40,1;0;397,2;397,6;396,6;137,5;154,4;148,7;0,983;0;0;0;0;0;0;0;0;0;0
28.02.2016, 23:30;3,7;10;79,6;53,8;33945749;1772754;49765;45573;10;50;4;42;0;398;398;397;62,2;77,1;76,8;0,932;0;0;0;0;0;0;0;0;0;0
28.02.2016, 23:40;3,7;10;83,2;45,7;33945749;1772768;49765;45574;10;50;4;42,7;0;398,4;398,3;397,1;64,8;79,5;78,9;0,938;0;0;0;0;0;0;0;0;0;0
28.02.2016, 23:50;3,8;10;102,6;41,2;33945749;1772786;49765;45574;10;50,9;4;42,9;0;398,2;398,7;397,5;78,2;93,9;92,2;0,979;0;0;0;0;0;0;0;0;0;0
29.02.2016, 00:00;4,2;10;122,2;40,8;33945749;1772804;49765;45574;10;51,4;4;44;0;399;399;398,1;93,2;109,2;105,5;1,001;0;0;0;0;0;0;0;0;0;0
29.02.2016, 00:10;4,9;10;184,8;45,9;33945749;1772837;49765;45574;10;52,8;4;44,2;0;399;398,8;398;144,7;161,8;155,1;1,005;0;0;0;0;0;0;0;0;0;0
29.02.2016, 00:20;4,8;10;192,9;44,8;33945749;1772868;49765;45574;11;54;4;45;0;399;399;398;152,4;170;163;0,999;0;0;0;0;0;0;0;0;0;0
29.02.2016, 00:30;4,8;10;183,4;44,8;33945749;1772901;49765;45574;11;53,2;4;45,2;0;399;399,2;398;140,4;158;151,4;1,026;0;0;0;0;0;0;0;0;0;0
29.02.2016, 00:40;4,7;10;181,3;44,9;33945749;1772931;49765;45575;11,9;52,6;4;44,3;0;399,4;399,5;398,1;137,4;155,1;148,6;1,032;0;0;0;0;0;0;0;0;0;0
29.02.2016, 00:50;4,6;10;194,8;43,9;33945749;1772961;49765;45575;11,9;52,1;3,3;44;0;398,8;399;398;148,2;165,7;159,3;1,034;0;0;0;0;0;0;0;0;0;0
29.02.2016, 01:00;5;10;212,2;40,3;33945749;1772998;49765;45575;12;52,4;3;43,2;0;399;398,8;397,9;164,8;181,9;174,7;1,024;0;0;0;0;0;0;0;0;0;0
29.02.2016, 01:10;4,7;10;194,4;34,4;33945749;1773028;49765;45575;12;52;3;43;0;399;399,1;398;150,9;168,1;161,3;1,016;0;0;0;0;0;0;0;0;0;0
29.02.2016, 01:20;4,9;10;221,5;36,4;33945749;1773066;49765;45575;12;52;3;43;0;398,9;399,1;398;173,4;190,4;182,8;1,017;0;0;0;0;0;0;0;0;0;0
29.02.2016, 01:30;5,1;10;249,7;35,8;33945749;1773104;49765;45575;12,8;52;3;43;0;399,4;399,3;398,3;197,2;215,1;206,9;1,013;0;0;0;0;0;0;0;0;0;0
29.02.2016, 01:40;5;10;213,7;36;33945749;1773143;49765;45576;13,7;52;3;43;0;399,5;399,2;398,6;170,1;187,3;180,1;0,996;0;0;0;0;0;0;0;0;0;0
29.02.2016, 01:50;5,1;10;213,6;33,7;33945749;1773181;49765;45576;13,7;52;3;43;0;399,4;399,5;398,5;168;185,3;177,6;1,009;0;0;0;0;0;0;0;0;0;0
29.02.2016, 02:00;4,9;10;210,9;32,2;33945749;1773214;49765;45576;13;52;3;42,3;0;399,3;399,4;398,5;167,1;184,6;177,6;0,999;0;0;0;0;0;0;0;0;0;0
29.02.2016, 02:10;4,9;10;207,7;31,5;33945749;1773251;49765;45576;13;52;3;42;0;399,1;399,2;398,1;161,3;178,7;171,4;1,02;0;0;0;0;0;0;0;0;0;0
29.02.2016, 02:20;4,8;10;197,8;32,2;33945749;1773281;49765;45576;13;51,4;3;42;0;399;399,1;398,2;150,5;167,5;161,2;1,036;0;0;0;0;0;0;0;0;0;0
29.02.2016, 02:30;5;10;202,7;32,3;33945749;1773317;49765;45576;12,2;51;3;42;0;399,6;399,4;398,1;156,5;173,7;167,2;1,023;0;0;0;0;0;0;0;0;0;0
29.02.2016, 02:40;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 02:50;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 03:00;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 03:10;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 03:20;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 03:30;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 03:40;5,2;10;203,9;32,3;33945749;1773333;49765;45577;12;51;3;42;0;399,3;399,6;398,6;161,2;178,2;171,6;0,975;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 03:50;5,4;10;227,4;30,5;33945749;1773605;49765;45578;12,8;51;2,6;41,6;0;399,5;399,7;398,7;182,7;197,9;189,6;0,983;0;0;0;0;0;0;0;0;0;0
29.02.2016, 04:00;5,3;10;284,6;34;33945749;1773656;49765;45578;14,4;51,7;2;41;0;399,8;400;399;228,6;240,9;229,6;1,019;0;0;0;0;0;0;0;0;0;0
29.02.2016, 04:10;5,7;10;322,5;36,5;33945749;1773711;49765;45578;15,4;52,4;2;41;0;398,8;399;398;259,4;271,8;260;1,022;0;0;0;0;0;0;0;0;0;0
29.02.2016, 04:20;6,4;12,1;307,5;37;33945767;1773749;49765;45578;17,2;53,2;2;41;0;397,8;397,9;397,1;254,6;260,7;252,8;0,878;0;0;0;0;0;0;0;0;0;0
29.02.2016, 04:30;6,6;15,6;381,3;42,5;33945826;1773749;49766;45578;18;56;2;41,9;0;396,8;397;396,1;330,9;327,2;324,5;0,964;0;0;0;0;0;0;0;0;0;0
29.02.2016, 04:40;6,6;16;394,8;42,3;33945898;1773749;49766;45578;17,4;57,7;2;43,2;0;396,8;397;396;340,4;336,1;333,4;0,985;0;0;0;0;0;0;0;0;0;0
29.02.2016, 04:50;6,5;16;364,6;41,4;33945959;1773749;49766;45578;17;57,9;2;43,9;0;396,8;396,4;395,2;310,9;306,5;304,5;0,997;0;0;0;0;0;0;0;0;0;0
29.02.2016, 05:00;6,3;16;325,4;40,6;33946014;1773749;49766;45578;17;58;2;44,5;0;396,5;396,3;395,5;282,7;278,7;276,1;0,98;0;0;0;0;0;0;0;0;0;0
29.02.2016, 05:10;6,2;16;295,2;40,3;33946058;1773749;49766;45578;17;58;1,8;44,9;0;395,8;395,8;395;256,1;251,7;249,2;0,985;0;0;0;0;0;0;0;0;0;0
29.02.2016, 05:20;6,3;16;310,7;41,3;33946113;1773749;49766;45578;17;58,1;1;45;0;395,7;395,5;395;268,5;264;262,3;0,988;0;0;0;0;0;0;0;0;0;0
29.02.2016, 05:30;6,1;16;320,7;43,6;33946159;1773749;49767;45578;17;58,9;1;45,4;0;395,9;395,7;394,6;273,2;269,8;267,6;1,001;0;0;0;0;0;0;0;0;0;0
29.02.2016, 05:40;6;16;278,3;43,4;33946207;1773749;49767;45578;17;58,4;1;46;0;395,4;395,1;394,4;241,5;237,8;236,4;0,986;0;0;0;0;0;0;0;0;0;0
29.02.2016, 05:50;6;16;270,1;42,6;33946252;1773749;49767;45578;16,5;58,6;1;46;0;394,5;394,5;393,8;234,7;230,9;228,8;0,986;0;0;0;0;0;0;0;0;0;0
29.02.2016, 06:00;5,9;16;280,6;40,1;33946301;1773749;49767;45578;16;59;1;46;0;394;394;393,1;245,6;242,2;239,5;0,98;0;0;0;0;0;0;0;0;0;0
29.02.2016, 06:10;6,1;16;311,8;41,8;33946350;1773749;49767;45578;16;59,3;1;46;0;393,8;393,8;393;269,8;266,5;263,7;0,989;0;0;0;0;0;0;0;0;0;0
29.02.2016, 06:20;6,1;16;303,7;41,1;33946407;1773749;49767;45578;16;60;1;47;0;393,5;393,2;392,5;267,4;264,4;261,8;0,974;0;0;0;0;0;0;0;0;0;0
29.02.2016, 06:30;5,6;16;229;38,3;33946441;1773749;49768;45578;16;59,1;1;47;0;393,5;393,5;392,5;203,6;200,2;198,1;0,966;0;0;0;0;0;0;0;0;0;0
29.02.2016, 06:40;5,5;16;250,8;38;33946482;1773749;49768;45578;16;59;1;47;0;393,1;393;392;223,9;220,3;218;0,964;0;0;0;0;0;0;0;0;0;0
29.02.2016, 06:50;5,3;16;227,8;35,9;33946522;1773749;49768;45578;16;59;1;47;0;393;393,2;392,1;198,8;195,3;193,3;0,986;0;0;0;0;0;0;0;0;0;0
29.02.2016, 07:00;5,4;16;232,9;34,1;33946563;1773749;49768;45578;15,4;58,8;1;47;0;392,8;392,5;391,7;205,9;202,3;200;0,975;0;0;0;0;0;0;0;0;0;0
29.02.2016, 07:10;5,4;16;230,6;36,3;33946597;1773749;49768;45578;15;58,8;1;47;0;394,8;394,8;393,9;206,5;203,1;200,8;0,957;0;0;0;0;0;0;0;0;0;0
29.02.2016, 07:20;5,4;16;222,5;35,7;33946639;1773749;49768;45578;15,1;58,7;1;47;0;397,8;397,9;397,4;197,1;194,8;192,4;0,957;0;0;0;0;0;0;0;0;0;0
29.02.2016, 07:30;5,7;16;260,5;35;33946679;1773749;49769;45578;15,8;59;1;47;0;398,1;398,1;397,1;226,2;223,6;221,7;0,974;0;0;0;0;0;0;0;0;0;0
29.02.2016, 07:40;5,2;16;173,8;34,1;33946712;1773749;49769;45578;15,8;58,2;1;47;0;397,7;397,5;396,8;157;154,1;153,1;0,941;0;0;0;0;0;0;0;0;0;0
29.02.2016, 07:50;5,1;16;166,7;33,7;33946738;1773749;49769;45578;15,1;58;1;47;0;397;397,3;396,5;148,7;146,2;145,3;0,956;0;0;0;0;0;0;0;0;0;0
29.02.2016, 08:00;5;16;154,6;35,5;33946766;1773749;49769;45578;15;58;1;47;0;397;397;396;139,9;136,3;135,7;0,942;0;0;0;0;0;0;0;0;0;0
29.02.2016, 08:10;5,2;16;130;36,5;33946785;1773749;49769;45578;15;57,1;1;47;0;396,6;396,8;395,8;121,2;118,7;118,7;0,903;0;0;0;0;0;0;0;0;0;0
29.02.2016, 08:20;5;16;145,1;42;33946812;1773749;49769;45578;15;57,1;1;47;0;397;397;396;138,1;137,4;136,5;0,874;0;0;0;0;0;0;0;0;0;0
29.02.2016, 08:30;5,1;15,8;65,6;40,7;33946828;1773749;49770;45578;15;56,8;1;47;0;396,6;396,5;395,6;129,3;126,6;125,8;0,579;0;0;0;0;0;0;0;0;0;0
29.02.2016, 08:40;4,6;10;178,5;35,6;33946828;1773779;49770;45578;14,1;54,7;1,5;46,1;0;398,1;397,9;396,6;165,6;138,1;156,7;0,98;0;0;0;0;0;0;0;0;0;0
29.02.2016, 08:50;4,3;10;120,8;35;33946828;1773808;49770;45579;12,5;52,8;2;45,1;0;399;399;397,8;110,1;84,4;99,7;1,04;0;0;0;0;0;0;0;0;0;0
29.02.2016, 09:00;4;10;104,9;36,6;33946828;1773822;49770;45579;11,5;52,1;2;44,4;0;399,5;399,1;397,9;98,4;71,7;86,8;1,04;0;0;0;0;0;0;0;0;0;0
29.02.2016, 09:10;4;10;150,9;35,7;33946828;1773842;49770;45579;10,1;51,9;2;44;0;399,6;399,1;397,8;136,9;110,3;126;1,02;0;0;0;0;0;0;0;0;0;0
29.02.2016, 09:20;4,5;10;148,2;30;33946828;1773870;49770;45579;10;52,2;2,7;44;0;399,9;399,4;397,7;132,3;106,2;121,9;1,044;0;0;0;0;0;0;0;0;0;0
29.02.2016, 09:30;3,7;10;79,9;32,1;33946828;1773881;49770;45579;9,4;50,7;2,9;43,1;0;399,3;399;397,3;81,3;56,2;69,1;0,99;0;0;0;0;0;0;0;0;0;0
29.02.2016, 09:40;3,9;10;85,2;35;33946828;1773895;49770;45579;9;50,5;3;43;0;398,4;398,3;396,8;86,4;60,7;74,6;0,985;0;0;0;0;0;0;0;0;0;0
29.02.2016, 09:50;4,4;10;128,1;29,9;33946828;1773949;49770;45580;9,3;51;3;42;0;398,9;398,9;397,6;106,2;105,4;112;0,997;0;0;0;0;0;0;0;0;0;0
29.02.2016, 10:00;4,5;10;135,1;31,4;33946828;1773951;49770;45580;9,4;50,8;3;42;0;398,7;398,7;397,6;110,1;112,9;117,2;0,999;0;0;0;0;0;0;0;0;0;0
29.02.2016, 10:10;4,5;10;142,2;38,5;33946828;1773978;49770;45580;9,1;50,8;3,5;42;0;399;399;398;113,6;129,9;126;0,968;0;0;0;0;0;0;0;0;0;0
29.02.2016, 10:20;3,8;10;125;40,9;33946828;1774000;49770;45580;10;50,3;4;42;0;397,4;397,4;396,6;97,3;113,2;109,8;0,98;0;0;0;0;0;0;0;0;0;0
29.02.2016, 10:30;6,1;11,2;144,5;39,9;33946834;1774033;49770;45580;9,8;52,1;4;42;0;398,2;397,8;396,6;122,5;129,4;126,3;0,521;0;0;0;0;0;0;0;0;0;0
29.02.2016, 10:40;5,8;16;274,8;27,7;33946893;1774033;49770;45580;13;56,8;3,1;42,8;0;397,3;397,1;395,8;233,4;235,3;231,8;0,987;0;0;0;0;0;0;0;0;0;0
29.02.2016, 10:50;5,8;16;327,8;26,5;33946971;1774033;49770;45580;14,7;58;3;44;0;397;397,7;396,7;283,9;283,5;277,8;0,974;0;0;0;0;0;0;0;0;0;0
29.02.2016, 11:00;5,8;16;304,4;29,6;33947000;1774033;49770;45580;15;58,4;3;44,4;0;397,4;397,8;396,6;264,2;263,7;258,7;0,971;0;0;0;0;0;0;0;0;0;0
29.02.2016, 11:10;6,3;16;364,2;25,1;33947051;1774033;49770;45580;16;59;3;45;0;397,7;397,7;396,7;312,4;312,9;306,9;0,986;0;0;0;0;0;0;0;0;0;0
29.02.2016, 11:20;5,6;16;285,9;36,6;33947098;1774033;49770;45580;16;59;3;45,2;0;397,4;397;396,3;255,9;255,5;251,2;0,905;0;0;0;0;0;0;0;0;0;0
29.02.2016, 11:30;5,8;16;327,1;31,9;33947161;1774033;49771;45580;17;60,2;3;46;0;397,2;397;396,1;280,2;279,9;274,4;1,001;0;0;0;0;0;0;0;0;0;0
29.02.2016, 11:40;6;16;330,9;33,1;33947211;1774033;49771;45580;17;60,2;3;46;0;397,9;397,7;396,8;280,2;280,4;274,7;0,993;0;0;0;0;0;0;0;0;0;0
29.02.2016, 11:50;5,3;16;184,6;30,7;33947250;1774033;49771;45580;17;59,4;3;47;0;397,1;397,4;396,1;166,7;167,5;162,8;0,923;0;0;0;0;0;0;0;0;0;0
29.02.2016, 12:00;6,2;16;376,1;35,1;33947304;1774033;49771;45580;17;60,6;2,1;47;0;398;397,9;396,4;316,5;317,1;311,1;1,007;0;0;0;0;0;0;0;0;0;0
29.02.2016, 12:10;4,6;11,7;133,7;38;33947316;1774050;49771;45580;16,1;57,4;2,4;46,7;0;397,1;397,4;396,2;120,9;131,4;120,7;0,88;0;0;0;0;0;0;0;0;0;0
29.02.2016, 12:20;4,8;10,1;179,4;35,3;33947316;1774075;49771;45580;14,4;55,2;2,9;46;0;398,4;398,4;397,3;149,8;167,7;149,5;0,961;0;0;0;0;0;0;0;0;0;0
29.02.2016, 12:30;4,2;10;132,5;40,2;33947316;1774098;49771;45581;13,4;54,1;3;45;0;398,8;398,7;397,1;103,9;123,9;107,5;1,015;0;0;0;0;0;0;0;0;0;0
29.02.2016, 12:40;4,2;10;98,2;37,1;33947316;1774116;49771;45581;11,7;52,7;3,8;44,7;0;397,8;398,1;396,8;76,2;94;78,4;0,978;0;0;0;0;0;0;0;0;0;0
29.02.2016, 12:50;3,6;10;46,7;30,8;33947316;1774137;49771;45581;11;52;3,9;44;0;398;398;396,9;35,5;51,7;40,9;0,94;0;0;0;0;0;0;0;0;0;0
29.02.2016, 13:00;4,5;10;152,4;29,8;33947316;1774160;49771;45581;10,1;52,1;4;44;0;398,2;398,1;397;137,9;114,3;126,8;1,044;0;0;0;0;0;0;0;0;0;0
29.02.2016, 13:10;5,4;10;187,1;27,4;33947316;1774197;49771;45581;10,6;52,7;4;43,3;0;399,6;398,9;396,9;182,4;149;168,2;0,937;0;0;0;0;0;0;0;0;0;0
29.02.2016, 13:20;5,5;10;263,2;28,7;33947316;1774235;49771;45581;11,4;53;3,8;43;0;399,9;399;397,5;227,1;203,4;217,2;1,025;0;0;0;0;0;0;0;0;0;0
29.02.2016, 13:30;5,1;10;216,2;21,7;33947316;1774273;49771;45582;12,8;53;4;43;0;399,4;398,7;397,2;186,2;170,2;179,6;1,022;0;0;0;0;0;0;0;0;0;0
29.02.2016, 13:40;5,2;10;233,5;21,1;33947316;1774310;49771;45582;13,2;53,3;4;43;0;400,2;399,9;398,4;191,1;190,9;191,3;1,02;0;0;0;0;0;0;0;0;0;0
29.02.2016, 13:50;5,1;10;174,1;29,9;33947316;1774339;49771;45582;13,3;53,1;4;43;0;399,2;399,2;398;145,9;150;149,5;1,006;0;0;0;0;0;0;0;0;0;0
29.02.2016, 14:00;4,4;10;150,1;24,1;33947316;1774368;49771;45582;13;51,9;4;43;0;399,2;398,8;397,8;126,1;124,1;130,3;0,93;0;0;0;0;0;0;0;0;0;0
29.02.2016, 14:10;3,7;10;78,4;24;33947316;1774379;49771;45582;12,1;50;4;42,4;0;398,8;398,5;397,5;60,1;69,2;65,2;1,065;0;0;0;0;0;0;0;0;0;0
29.02.2016, 14:20;4,4;10;149,8;20,3;33947316;1774403;49771;45582;11;50,2;4;42;0;398,9;398,8;398,1;112,7;125,9;115,4;1,085;0;0;0;0;0;0;0;0;0;0
29.02.2016, 14:30;4,8;10;183,1;25,6;33947316;1774432;49771;45583;11;51;4;42;0;399,8;399,8;398,7;142;156,5;145,3;1,017;0;0;0;0;0;0;0;0;0;0
29.02.2016, 14:40;4,2;10;125,1;29,2;33947316;1774451;49771;45583;11;50,6;4,2;42;0;399,8;399,3;397,9;112,3;107;100,7;0,981;0;0;0;0;0;0;0;0;0;0
29.02.2016, 14:50;5,1;10;206;30,5;33947316;1774485;49771;45583;11;51,2;5;42;0;399,8;399,3;397,7;186,1;156,7;172,3;1,009;0;0;0;0;0;0;0;0;0;0
29.02.2016, 15:00;4,7;10;147,9;32;33947316;1774506;49771;45583;11,7;50,9;5;42;0;400,2;399,6;398;135,4;113,7;123,4;0,994;0;0;0;0;0;0;0;0;0;0
29.02.2016, 15:10;5,1;10;196;25,1;33947316;1774541;49771;45583;12;51,4;4,7;42;0;400,2;400,1;398,8;158,2;163,3;164;1,015;0;0;0;0;0;0;0;0;0;0
29.02.2016, 15:20;4,8;10;169,4;26,1;33947316;1774573;49771;45583;12;51,1;4,5;41,4;0;400,5;399,8;398,8;136,8;146,6;144,1;0,979;0;0;0;0;0;0;0;0;0;0
29.02.2016, 15:30;4,1;10;86,7;20;33947316;1774595;49771;45584;12,4;50;4,7;41,2;0;399,6;399,2;398,2;80,8;83,6;84,1;0,854;0;0;0;0;0;0;0;0;0;0
29.02.2016, 15:40;4,5;10;139,5;9,3;33947316;1774608;49771;45584;11,7;49,3;4,9;41;0;400,1;399,6;398,2;119,1;120,5;120,8;0,938;0;0;0;0;0;0;0;0;0;0
29.02.2016, 15:50;4,7;10;169;15,2;33947316;1774640;49771;45584;11,8;50,4;5;41;0;400,8;400,1;399,4;140,5;136,1;145,2;1,004;0;0;0;0;0;0;0;0;0;0
29.02.2016, 16:00;4,6;10;169,9;22,8;33947316;1774665;49771;45584;11,9;50,4;5;41;0;400,3;400,1;399,1;144,2;140,5;149,9;0,963;0;0;0;0;0;0;0;0;0;0
29.02.2016, 16:10;4,3;10;138,5;31,4;33947316;1774692;49771;45584;12;50,4;5;41;0;399,9;399,7;398,2;116;113,6;121,7;0,946;0;0;0;0;0;0;0;0;0;0
29.02.2016, 16:20;3,3;10;60,9;24,2;33947316;1774697;49771;45584;11,6;47,7;5;40,6;0;399,5;399,1;398,1;52,5;54,3;60,5;0,743;0;0;0;0;0;0;0;0;0;0
29.02.2016, 16:30;6,1;13,2;169,1;26,2;33947332;1774713;49771;45584;12,1;51,2;5;40,5;0;400,1;400;398,5;151,2;147,4;149,3;0,681;0;0;0;0;0;0;0;0;0;0
29.02.2016, 16:40;4,8;10;172,8;33,9;33947332;1774745;49771;45585;13,7;50,8;4,1;41;0;400,1;400;398,8;146,8;127,8;139,4;1,029;0;0;0;0;0;0;0;0;0;0
29.02.2016, 16:50;3,8;10;74,7;36,1;33947332;1774755;49771;45585;13;48,6;4;40,8;0;400,2;399,8;398,5;71,7;54;63,6;0,962;0;0;0;0;0;0;0;0;0;0
29.02.2016, 17:00;4,4;10;133,1;39,8;33947332;1774778;49771;45585;12;48,8;4,8;40;0;401,2;400,7;399,2;115,4;96,8;108,1;1,06;0;0;0;0;0;0;0;0;0;0
29.02.2016, 17:10;4,7;10;191,8;36,8;33947332;1774809;49771;45585;12;49,9;4,1;40;0;401;400,9;399,5;150;158,5;156,3;1,032;0;0;0;0;0;0;0;0;0;0
29.02.2016, 17:20;3,9;10;99;29,1;33947332;1774830;49771;45585;12,8;49,1;4;40;0;400,4;400,5;399;76,3;91,3;90,1;0,92;0;0;0;0;0;0;0;0;0;0
29.02.2016, 17:30;3,5;10;72,8;29,4;33947332;1774843;49771;45585;11,7;48,2;4;40;0;400,5;400,1;399,2;56,8;71,5;70,9;0,905;0;0;0;0;0;0;0;0;0;0
29.02.2016, 17:40;4,5;10;107,9;20,2;33947332;1774859;49771;45586;11;47,8;4;40;0;400,7;400,7;399,7;83,5;99,2;96,8;0,958;0;0;0;0;0;0;0;0;0;0
29.02.2016, 17:50;4,7;10;204,2;24,7;33947332;1774892;49771;45586;10,6;49,2;4;40;0;401;401,2;400,4;157,5;174,6;168,2;1,014;0;0;0;0;0;0;0;0;0;0
29.02.2016, 18:00;5,5;10;263,9;26,9;33947332;1774940;49771;45586;12,7;50,8;4;40;0;401,4;400,8;399,7;213,2;217,8;219,1;1,007;0;0;0;0;0;0;0;0;0;0
29.02.2016, 18:10;5,4;10;233,7;26,1;33947332;1774973;49771;45586;13,8;50,4;4;40;0;400,5;400,5;399,5;190,6;185,9;194,8;1,026;0;0;0;0;0;0;0;0;0;0
29.02.2016, 18:20;5;10;214,9;25,1;33947332;1775012;49771;45586;14;50,7;3,4;40;0;400,7;400,1;399,1;177;172,4;182,1;1,009;0;0;0;0;0;0;0;0;0;0
29.02.2016, 18:30;4,4;10;162,7;23,6;33947332;1775041;49771;45586;13,8;50;3;40;0;400,2;399,5;398,8;134,1;127,9;137,9;1,018;0;0;0;0;0;0;0;0;0;0
29.02.2016, 18:40;4,5;10;183,6;23,1;33947332;1775045;49771;45587;13;50;3;40;0;400,2;399,7;398,8;147,4;142;151,7;1,043;139;0;0;0;0;0;0;0;0;0
29.02.2016, 18:50;4,6;10;186,6;23,1;33947332;1775067;49771;45587;13;50;3;40;0;400,2;399,8;398,8;149,4;144,2;153,8;1,046;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 19:00;4,6;10;186,6;23,1;33947332;1775067;49771;45587;13;50;3;40;0;400,2;399,8;398,8;149,4;144,2;153,8;1,046;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 19:10;4,6;10;186,6;23,1;33947332;1775067;49771;45587;13;50;3;40;0;400,2;399,8;398,8;149,4;144,2;153,8;1,046;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 19:20;4,6;10;186,6;23,1;33947332;1775067;49771;45587;13;50;3;40;0;400,2;399,8;398,8;149,4;144,2;153,8;1,046;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 19:30;4,6;10;186,6;23,1;33947332;1775067;49771;45587;13;50;3;40;0;400,2;399,8;398,8;149,4;144,2;153,8;1,046;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 19:40;4,6;10;186,6;23,1;33947332;1775067;49771;45587;13;50;3;40;0;400,2;399,8;398,8;149,4;144,2;153,8;1,046;1198;21;0;0;0;0;0;0;0;0
29.02.2016, 19:50;4,6;10;192,5;22;33947332;1775326;49771;45588;13;50;3;40;0;400,1;399,7;398,7;155,3;150,2;159,8;1,039;0;0;0;0;0;0;0;0;0;0
29.02.2016, 20:00;5,3;10;253;12,5;33947332;1775365;49771;45588;13,9;51,2;3;40;0;400,2;399,7;398,6;210,7;206,7;216;1,005;0;0;0;0;0;0;0;0;0;0
29.02.2016, 20:10;5,4;10;277,9;19,2;33947332;1775411;49771;45588;14,2;51,2;2;40,2;0;400,7;400,2;399,4;221,5;225;225,3;1,031;0;0;0;0;0;0;0;0;0;0
29.02.2016, 20:20;5,6;10;312,8;21,1;33947332;1775467;49771;45588;15,5;52;2;41;0;401;401;400,1;247,4;260,3;248,8;1,029;0;0;0;0;0;0;0;0;0;0
29.02.2016, 20:30;5,7;10;302,2;17,1;33947332;1775513;49771;45588;16,6;52,7;2;41;0;400,6;400,9;400,1;243,8;256,4;244,9;1,011;0;0;0;0;0;0;0;0;0;0
29.02.2016, 20:40;5,3;10;254,3;17,8;33947332;1775560;49771;45589;17;52,2;2;41;0;401,2;401;400,2;203,9;216,9;206,9;1,01;0;0;0;0;0;0;0;0;0;0
29.02.2016, 20:50;5,1;10;225,7;20,4;33947332;1775595;49771;45589;16,1;51,3;2;41;0;401;401;400;190,2;203,5;193,5;0,958;0;0;0;0;0;0;0;0;0;0
29.02.2016, 21:00;5,5;10;277,6;29,7;33947332;1775642;49771;45589;16;52;2;41;0;401,3;401;400,1;219,1;232,5;221,8;1,028;0;0;0;0;0;0;0;0;0;0
29.02.2016, 21:10;5,4;10;251,9;34,5;33947332;1775687;49771;45589;15,7;52;2;41;0;401,8;401,5;400,4;204,1;217,3;206,3;1,001;0;0;0;0;0;0;0;0;0;0
29.02.2016, 21:20;5,4;10;261,3;36,3;33947332;1775728;49771;45589;15;52;2;41;0;401,6;401,5;400,3;212;225,2;214;1;0;0;0;0;0;0;0;0;0;0
29.02.2016, 21:30;4,9;10;219,3;35,5;33947332;1775767;49771;45589;14,8;51;1,5;41;0;401,9;401,8;400,7;180,4;193,6;184,3;0,979;0;0;0;0;0;0;0;0;0;0
29.02.2016, 21:40;4,4;10;170,4;31,2;33947332;1775794;49771;45590;13,7;50,3;1;40,8;0;401,5;401,1;400,4;136,9;149,2;138,6;1,002;0;0;0;0;0;0;0;0;0;0
29.02.2016, 21:50;4,6;10;187,4;27,9;33947332;1775825;49771;45590;12,2;50;1;40;0;401,4;401,1;400,4;151,7;164,4;152,6;0,997;0;0;0;0;0;0;0;0;0;0
29.02.2016, 22:00;5;10;234,6;33,1;33947332;1775862;49771;45590;12;50,7;1;40;0;401,5;402;401,2;191,3;203,6;192;0,997;0;0;0;0;0;0;0;0;0;0
29.02.2016, 22:10;5,4;10;255,2;36,4;33947332;1775913;49771;45590;12,7;51,1;1;40;0;402,7;402,6;401,8;207,1;219,3;207,6;1,001;0;0;0;0;0;0;0;0;0;0
